Date,PreScore,Pre수익,Pre누적수익,균등수익,균등누적수익,PortScore,CashScore,PortReturn,PortCashReturn,Port최종수익,Port최종누적수익
2014-07-31,0.6666666666666666,1.0158187281003153,1.0942441059753658,1.0183088370368842,1.1066375058852376,1.0,0.0,1.0158187281003153,0.0,1.0158187281003153,1.1009544083720866
2014-08-29,0.6470588235294117,0.9958137888394201,1.089663369086533,0.9958137888394201,1.1020048876073845,0.8333333333333334,0.16666666666666663,0.9958137888394201,0.0,0.9958137888394201,1.0963455807404696
2014-09-30,0.5384615384615383,0.9991025510936589,1.0886854518876663,0.9973397382320641,1.0990732661368041,0.6666666666666666,0.33333333333333337,0.8325854592447157,0.16801753632023766,1.0006029955649534,1.0970066722633123
2014-10-31,0.5,1.0106332446760327,1.100261710672825,1.0006731457635074,1.0998131026496885,1.0,0.0,0.6737554964506884,0.33590760384653523,1.0096631002972236,1.1076071577641162
2014-11-28,0.5384615384615383,1.0047627472138503,1.1055019790698382,1.0073875009364635,1.1079379729754477,1.0,0.0,1.0047627472138503,0.0,1.0047627472138503,1.112882410668798
2014-12-30,0.5,0.9993496768636173,1.104783045555532,0.9927978160834724,1.0999583999259737,0.8333333333333334,0.16666666666666663,0.9993496768636173,0.0,0.9993496768636173,1.1121586774890668
2015-01-30,0.6000000000000001,1.0182996488288767,1.1250001873212951,1.0214074684553742,1.1235057246746127,1.0,0.0,0.8485830406907307,0.16783445212079637,1.016417492811527,1.130417534582021
2015-02-27,0.6000000000000001,0.9975692963682138,1.122265645280213,0.9983695088157838,1.1216738584951143,0.8333333333333334,0.16666666666666663,0.9975692963682138,0.0,0.9975692963682138,1.1276698245752779
2015-03-31,0.6666666666666666,1.015899133516348,1.1401086966153338,1.0165326352068458,1.140218083218669,1.0,0.0,0.8465826112636234,0.16843327915072823,1.0150158904143516,1.1446027910846712
2015-04-30,0.625,1.0067889200440219,1.1478488033981493,1.0067889200440219,1.1479589326183886,1.0,0.0,1.0067889200440219,0.0,1.0067889200440219,1.1523734079155092
2015-05-29,0.625,0.9948057820716313,1.141886626564482,0.9961427229683693,1.1435309369943443,0.8333333333333334,0.16666666666666663,0.9948057820716313,0.0,0.9948057820716313,1.1463877292999392
2015-06-30,0.5,0.9872107856991847,1.127282793790114,0.9863600956920616,1.1279332844405743,0.5,0.5,0.8226756547493207,0.16666185596767205,0.9893375107169927,1.1341643824221075
2015-07-31,0.4,0.9943432095290651,1.1209059912241532,0.9915627968642933,1.1184166821962243,0.0,1.0,0.49717160476453254,0.5013422237616904,0.998513828526223,1.132478819670378
2015-08-31,0.5,1.006643227349541,1.128352424561318,0.9893281043034324,1.106481056018525,0.5,0.5,0.0,1.0028403911295352,1.0028403911295352,1.1356955024641562
2015-09-30,0.5384615384615383,1.0130492206732082,1.143076544346568,1.0156133998627248,1.1237569871866722,0.8333333333333334,0.16666666666666663,0.5065246103366041,0.5032772924301722,1.0098019027667764,1.146827479351975
2015-10-30,0.5714285714285714,1.0030521060271835,1.1465653351571004,1.0190506431905182,1.145165280582417,0.8333333333333334,0.16666666666666663,0.835876755022653,0.16649238218368947,1.0023691372063426,1.149544471002564
2015-11-30,0.5384615384615385,0.9903781909978102,1.1355333024936871,0.9881148149880061,1.1315547793533831,0.5,0.5,0.8253151591648419,0.16618926171941906,0.9915044208842609,1.1397784250021012
2015-12-30,0.6000000000000001,1.0056853415937124,1.1419891972094,1.0047661066423055,1.1369478901033918,0.6666666666666666,0.33333333333333337,0.5028426707968562,0.5026960994836851,1.0055387702805412,1.146091395868905
2016-01-29,0.5384615384615383,0.9982027566917837,1.1399367647666603,0.9928763263094598,1.128848644331147,0.5,0.5,0.6654685044611891,0.334592675564331,1.0000611800255201,1.1461615137697527
2016-02-29,0.6000000000000001,1.012293043018504,1.153950056454311,1.013686579071484,1.1442987205615227,1.0,0.0,0.506146521509252,0.5025722499621728,1.0087187714714247,1.1561546340776534
2016-03-31,0.6470588235294117,1.0093713002512266,1.1647640689082643,1.0149360268252128,1.1613899969478862,1.0,0.0,1.0093713002512266,0.0,1.0093713002512266,1.1669893062904422
2016-04-29,0.625,1.0000868366393392,1.1648652131056314,0.9999568925734801,1.1613399324139317,1.0,0.0,1.0000868366393392,0.0,1.0000868366393392,1.167090643719945
2016-05-31,0.625,0.998807292162843,1.1634758692367289,0.9982583842507498,1.1593173244974064,0.6666666666666666,0.33333333333333337,0.998807292162843,0.0,0.998807292162843,1.1656986455625078
2016-06-30,0.625,1.0154382536167565,1.1814379047829817,1.0141752213613924,1.1757509042002543,1.0,0.0,0.6769588357445043,0.33614660295346377,1.013105438697968,1.1809756377022316
2016-07-29,0.6666666666666666,1.0112807073211156,1.1947653600049106,1.013332508338566,1.1914266129345807,1.0,0.0,1.0112807073211156,0.0,1.0112807073211156,1.1942978782245184
2016-08-31,0.625,1.0030412022150366,1.1983988830642065,1.0030412022150366,1.195049982188891,1.0,0.0,1.0030412022150366,0.0,1.0030412022150366,1.1979299795771883
